customer_id,recency,frequency,monetary,log_recency,log_frequency,log_monetary,cluster_name
337,3,0.7311,406.4499999999999,1.3862943611198906,0.5487570446005468,6.009918225766229,2
338,0,1.1849,794.2000000000002,0.0,0.7815700609098422,6.678593655342365,0
339,27,0.1933,137.0,3.332204510175204,0.17672257839347297,4.927253685157205,1
340,1,1.1092,655.5999999999999,0.6931471805599453,0.7463087286741776,6.487075005067492,2
341,0,0.8571,489.7000000000001,0.0,0.6190161312168702,6.195832943095858,0
342,2,1.0504,1178.95,1.0986122886681098,0.7180348960677243,7.073227343680599,2
343,6,0.6303,391.0,1.9459101490553132,0.48876404696347153,5.971261839790462,1
344,0,1.0252,756.35,0.0,0.705668461113617,6.629825497973035,0
345,12,0.5042,320.79999999999984,2.5649493574615367,0.40826119541016564,5.773930234558282,1
346,0,0.8992,482.3499999999999,0.0,0.6414327448732665,6.180741028910615,0
347,0,1.0588,630.3000000000002,0.0,0.7221232887964624,6.4477811853735805,0
348,22,0.0924,132.0,3.1354942159291497,0.08837711061741288,4.890349128221754,1
349,27,0.1765,119.0,3.332204510175204,0.1625439291852801,4.787491742782046,1
350,4,0.9664,451.7500000000001,1.6094379124341003,0.6762044598296333,6.115340096763523,2
351,3,0.7227,502.0,1.3862943611198906,0.5438928274701864,6.220590170099739,2
352,0,1.1513,548.5500000000001,0.0,0.7660723105745019,6.30909976151491,0
353,4,0.6387,401.04999999999984,1.6094379124341003,0.49390324457004137,5.9965764589941575,2
354,8,0.6639,360.3,2.1972245773362196,0.5091642444393245,5.889708638153595,1
355,5,0.9916,756.9499999999998,1.791759469228055,0.6889383357858906,6.630617420406027,2
356,0,0.8908,638.7000000000003,0.0,0.6370000199369442,6.460999316456093,0
357,3,0.3109,294.0,1.3862943611198906,0.2707139242216265,5.68697535633982,2
358,3,0.5546,333.39999999999986,1.3862943611198906,0.4412182778139822,5.812337881210546,2
359,26,0.0924,55.0,3.295836866004329,0.08837711061741288,4.02535169073515,1
